sampleId,patientId,gene,entrezGeneId,expressionRsemBatchNormalized
TCGA-E9-A1N5-01,TCGA-E9-A1N5,CXCL9,4283,1655.3
TCGA-E9-A1N5-01,TCGA-E9-A1N5,EGFR,1956,148.375
TCGA-E9-A1N5-01,TCGA-E9-A1N5,EPCAM,4072,2216.27
TCGA-E9-A1N5-01,TCGA-E9-A1N5,ERBB2,2064,3192.29
TCGA-E9-A1N5-01,TCGA-E9-A1N5,ESR1,2099,6987.94
TCGA-E9-A1N6-01,TCGA-E9-A1N6,FOXA1,3169,5159.62
TCGA-E9-A1N6-01,TCGA-E9-A1N6,FOXC1,2296,103.088
TCGA-E9-A1N6-01,TCGA-E9-A1N6,GATA3,2625,11605.7
TCGA-E9-A1N6-01,TCGA-E9-A1N6,IFNG,3458,1.9002
TCGA-E9-A1N6-01,TCGA-E9-A1N6,KRT5,3852,6.6508
TCGA-E9-A1N6-01,TCGA-E9-A1N6,KRT14,3861,2.3753
TCGA-E9-A1N6-01,TCGA-E9-A1N6,KRT17,3872,11.4014
TCGA-E9-A1N6-01,TCGA-E9-A1N6,AR,367,1309.26
TCGA-E9-A1N6-01,TCGA-E9-A1N6,MKI67,4288,4821.38
TCGA-E9-A1N6-01,TCGA-E9-A1N6,MUC1,4582,16679.3
TCGA-E9-A1N6-01,TCGA-E9-A1N6,PGR,5241,2562.78
TCGA-E9-A1N6-01,TCGA-E9-A1N6,VIM,7431,26753.9
TCGA-E9-A1N6-01,TCGA-E9-A1N6,CD8A,925,53.2067
TCGA-E9-A1N6-01,TCGA-E9-A1N6,CD274,29126,16.152
TCGA-E9-A1N6-01,TCGA-E9-A1N6,CXCL9,4283,245.131
TCGA-E9-A1N6-01,TCGA-E9-A1N6,EGFR,1956,147.744
TCGA-E9-A1N6-01,TCGA-E9-A1N6,EPCAM,4072,5050.83
TCGA-E9-A1N6-01,TCGA-E9-A1N6,ERBB2,2064,14310.7
TCGA-E9-A1N6-01,TCGA-E9-A1N6,ESR1,2099,9520.67
TCGA-E9-A1N8-01,TCGA-E9-A1N8,FOXA1,3169,422.734
TCGA-E9-A1N8-01,TCGA-E9-A1N8,FOXC1,2296,2969.94
TCGA-E9-A1N8-01,TCGA-E9-A1N8,GATA3,2625,48.8492
TCGA-E9-A1N8-01,TCGA-E9-A1N8,IFNG,3458,5.6364
TCGA-E9-A1N8-01,TCGA-E9-A1N8,KRT5,3852,22028.7
TCGA-E9-A1N8-01,TCGA-E9-A1N8,KRT14,3861,2470.17
TCGA-E9-A1N8-01,TCGA-E9-A1N8,KRT17,3872,6721.47
TCGA-E9-A1N8-01,TCGA-E9-A1N8,AR,367,2.3485
TCGA-E9-A1N8-01,TCGA-E9-A1N8,MKI67,4288,4404.42
TCGA-E9-A1N8-01,TCGA-E9-A1N8,MUC1,4582,140.911
TCGA-E9-A1N8-01,TCGA-E9-A1N8,PGR,5241,7.0456
TCGA-E9-A1N8-01,TCGA-E9-A1N8,VIM,7431,35339
TCGA-E9-A1N8-01,TCGA-E9-A1N8,CD8A,925,73.2738
TCGA-E9-A1N8-01,TCGA-E9-A1N8,CD274,29126,25.8337
TCGA-E9-A1N8-01,TCGA-E9-A1N8,CXCL9,4283,464.537
TCGA-E9-A1N8-01,TCGA-E9-A1N8,EGFR,1956,800.846
TCGA-E9-A1N8-01,TCGA-E9-A1N8,EPCAM,4072,11772.7
TCGA-E9-A1N8-01,TCGA-E9-A1N8,ERBB2,2064,2511.04
TCGA-E9-A1N8-01,TCGA-E9-A1N8,ESR1,2099,7.0456
TCGA-E9-A1N9-01,TCGA-E9-A1N9,FOXA1,3169,8315.45
TCGA-E9-A1N9-01,TCGA-E9-A1N9,FOXC1,2296,171.865
TCGA-E9-A1N9-01,TCGA-E9-A1N9,GATA3,2625,7288.35
TCGA-E9-A1N9-01,TCGA-E9-A1N9,IFNG,3458,1.364
TCGA-E9-A1N9-01,TCGA-E9-A1N9,KRT5,3852,1387.65
TCGA-E9-A1N9-01,TCGA-E9-A1N9,KRT14,3861,1160.32
TCGA-E9-A1N9-01,TCGA-E9-A1N9,KRT17,3872,755.206
TCGA-E9-A1N9-01,TCGA-E9-A1N9,AR,367,2498.41
TCGA-E9-A1N9-01,TCGA-E9-A1N9,MKI67,4288,5471.95
TCGA-E9-A1N9-01,TCGA-E9-A1N9,MUC1,4582,236.883
TCGA-E9-A1N9-01,TCGA-E9-A1N9,PGR,5241,149.586
TCGA-E9-A1N9-01,TCGA-E9-A1N9,VIM,7431,12144.3
TCGA-E9-A1N9-01,TCGA-E9-A1N9,CD8A,925,199.145
TCGA-E9-A1N9-01,TCGA-E9-A1N9,CD274,29126,10.4574
TCGA-E9-A1N9-01,TCGA-E9-A1N9,CXCL9,4283,1393.56
TCGA-E9-A1N9-01,TCGA-E9-A1N9,EGFR,1956,552.869
TCGA-E9-A1N9-01,TCGA-E9-A1N9,EPCAM,4072,8088.11
TCGA-E9-A1N9-01,TCGA-E9-A1N9,ERBB2,2064,3831.5
TCGA-E9-A1N9-01,TCGA-E9-A1N9,ESR1,2099,19089.3
TCGA-E9-A1NA-01,TCGA-E9-A1NA,FOXA1,3169,3021.03
TCGA-E9-A1NA-01,TCGA-E9-A1NA,FOXC1,2296,37.415
TCGA-E9-A1NA-01,TCGA-E9-A1NA,GATA3,2625,20080.1
TCGA-E9-A1NA-01,TCGA-E9-A1NA,IFNG,3458,0.3092
TCGA-E9-A1NA-01,TCGA-E9-A1NA,KRT5,3852,2.4737
TCGA-E9-A1NA-01,TCGA-E9-A1NA,KRT14,3861,3.0921
TCGA-E9-A1NA-01,TCGA-E9-A1NA,KRT17,3872,2.4737
TCGA-E9-A1NA-01,TCGA-E9-A1NA,AR,367,338.281
TCGA-E9-A1NA-01,TCGA-E9-A1NA,MKI67,4288,2045.15
TCGA-E9-A1NA-01,TCGA-E9-A1NA,MUC1,4582,2334.57
TCGA-E9-A1NA-01,TCGA-E9-A1NA,PGR,5241,63.389
TCGA-E9-A1NA-01,TCGA-E9-A1NA,VIM,7431,20769.5
TCGA-E9-A1NA-01,TCGA-E9-A1NA,CD8A,925,78.5405
TCGA-E9-A1NA-01,TCGA-E9-A1NA,CD274,29126,30.303
TCGA-E9-A1NA-01,TCGA-E9-A1NA,CXCL9,4283,305.195
TCGA-E9-A1NA-01,TCGA-E9-A1NA,EGFR,1956,384.972
TCGA-E9-A1NA-01,TCGA-E9-A1NA,EPCAM,4072,4762.52
TCGA-E9-A1NA-01,TCGA-E9-A1NA,ERBB2,2064,4193.57
TCGA-E9-A1NA-01,TCGA-E9-A1NA,ESR1,2099,10315.1
TCGA-E9-A1NC-01,TCGA-E9-A1NC,FOXA1,3169,24.1384
TCGA-E9-A1NC-01,TCGA-E9-A1NC,FOXC1,2296,2282.27
TCGA-E9-A1NC-01,TCGA-E9-A1NC,GATA3,2625,312.38
TCGA-E9-A1NC-01,TCGA-E9-A1NC,IFNG,3458,18.4588
TCGA-E9-A1NC-01,TCGA-E9-A1NC,KRT5,3852,26462.8
TCGA-E9-A1NC-01,TCGA-E9-A1NC,KRT14,3861,61305
TCGA-E9-A1NC-01,TCGA-E9-A1NC,KRT17,3872,36763.3
TCGA-E9-A1NC-01,TCGA-E9-A1NC,AR,367,2.3665
TCGA-E9-A1NC-01,TCGA-E9-A1NC,MKI67,4288,1058.31
TCGA-E9-A1NC-01,TCGA-E9-A1NC,MUC1,4582,4140.93
TCGA-E9-A1NC-01,TCGA-E9-A1NC,PGR,5241,24.1384
TCGA-E9-A1NC-01,TCGA-E9-A1NC,VIM,7431,42196.4
TCGA-E9-A1NC-01,TCGA-E9-A1NC,CD8A,925,445.851
TCGA-E9-A1NC-01,TCGA-E9-A1NC,CD274,29126,32.1846
TCGA-E9-A1NC-01,TCGA-E9-A1NC,CXCL9,4283,9971.07
TCGA-E9-A1NC-01,TCGA-E9-A1NC,EGFR,1956,432.589
TCGA-E9-A1NC-01,TCGA-E9-A1NC,EPCAM,4072,9505.81
TCGA-E9-A1NC-01,TCGA-E9-A1NC,ERBB2,2064,3748.08
TCGA-E9-A1NC-01,TCGA-E9-A1NC,ESR1,2099,33.1312
TCGA-E9-A1ND-01,TCGA-E9-A1ND,FOXA1,3169,10.4947
TCGA-E9-A1ND-01,TCGA-E9-A1ND,FOXC1,2296,2106.94
TCGA-E9-A1ND-01,TCGA-E9-A1ND,GATA3,2625,1922.03
TCGA-E9-A1ND-01,TCGA-E9-A1ND,IFNG,3458,70.4644
TCGA-E9-A1ND-01,TCGA-E9-A1ND,KRT5,3852,17118.9
TCGA-E9-A1ND-01,TCGA-E9-A1ND,KRT14,3861,3197.89
TCGA-E9-A1ND-01,TCGA-E9-A1ND,KRT17,3872,19386.7
TCGA-E9-A1ND-01,TCGA-E9-A1ND,AR,367,10.9944
TCGA-E9-A1ND-01,TCGA-E9-A1ND,MKI67,4288,3429.27
TCGA-E9-A1ND-01,TCGA-E9-A1ND,MUC1,4582,4178.89
TCGA-E9-A1ND-01,TCGA-E9-A1ND,PGR,5241,15.4922
TCGA-E9-A1ND-01,TCGA-E9-A1ND,VIM,7431,17498.9
TCGA-E9-A1ND-01,TCGA-E9-A1ND,CD8A,925,785.104
TCGA-E9-A1ND-01,TCGA-E9-A1ND,CD274,29126,106.446
TCGA-E9-A1ND-01,TCGA-E9-A1ND,CXCL9,4283,7648.64
TCGA-E9-A1ND-01,TCGA-E9-A1ND,EGFR,1956,894.543
TCGA-E9-A1ND-01,TCGA-E9-A1ND,EPCAM,4072,2135.42
TCGA-E9-A1ND-01,TCGA-E9-A1ND,ERBB2,2064,2640.67
TCGA-E9-A1ND-01,TCGA-E9-A1ND,ESR1,2099,315.341
TCGA-E9-A1NE-01,TCGA-E9-A1NE,FOXA1,3169,3784.27
TCGA-E9-A1NE-01,TCGA-E9-A1NE,FOXC1,2296,227.473
TCGA-E9-A1NE-01,TCGA-E9-A1NE,GATA3,2625,10388.5
TCGA-E9-A1NE-01,TCGA-E9-A1NE,IFNG,3458,55.2663
TCGA-E9-A1NE-01,TCGA-E9-A1NE,KRT5,3852,1876.92
TCGA-E9-A1NE-01,TCGA-E9-A1NE,KRT14,3861,1073.29
TCGA-E9-A1NE-01,TCGA-E9-A1NE,KRT17,3872,710.72
TCGA-E9-A1NE-01,TCGA-E9-A1NE,AR,367,431.184
TCGA-E9-A1NE-01,TCGA-E9-A1NE,MKI67,4288,1608.33
TCGA-E9-A1NE-01,TCGA-E9-A1NE,MUC1,4582,3806.43
TCGA-E9-A1NE-01,TCGA-E9-A1NE,PGR,5241,571.854
TCGA-E9-A1NE-01,TCGA-E9-A1NE,VIM,7431,14871.8
TCGA-E9-A1NE-01,TCGA-E9-A1NE,CD8A,925,1871.05
TCGA-E9-A1NE-01,TCGA-E9-A1NE,CD274,29126,96.3823
TCGA-E9-A1NE-01,TCGA-E9-A1NE,CXCL9,4283,22630.1
TCGA-E9-A1NE-01,TCGA-E9-A1NE,EGFR,1956,682.95
TCGA-E9-A1NE-01,TCGA-E9-A1NE,EPCAM,4072,4890.67
TCGA-E9-A1NE-01,TCGA-E9-A1NE,ERBB2,2064,4425.04
TCGA-E9-A1NE-01,TCGA-E9-A1NE,ESR1,2099,4759.31
TCGA-E9-A1NF-01,TCGA-E9-A1NF,FOXA1,3169,3754.54
TCGA-E9-A1NF-01,TCGA-E9-A1NF,FOXC1,2296,94.7304
TCGA-E9-A1NF-01,TCGA-E9-A1NF,GATA3,2625,3093.91
TCGA-E9-A1NF-01,TCGA-E9-A1NF,IFNG,3458,3.0958
TCGA-E9-A1NF-01,TCGA-E9-A1NF,KRT5,3852,29.1002
TCGA-E9-A1NF-01,TCGA-E9-A1NF,KRT14,3861,18.5746
TCGA-E9-A1NF-01,TCGA-E9-A1NF,KRT17,3872,43.3407
TCGA-E9-A1NF-01,TCGA-E9-A1NF,AR,367,611.104
TCGA-E9-A1NF-01,TCGA-E9-A1NF,MKI67,4288,1256.26
TCGA-E9-A1NF-01,TCGA-E9-A1NF,MUC1,4582,6842.88
TCGA-E9-A1NF-01,TCGA-E9-A1NF,PGR,5241,293.955
TCGA-E9-A1NF-01,TCGA-E9-A1NF,VIM,7431,52637.3
TCGA-E9-A1NF-01,TCGA-E9-A1NF,CD8A,925,145.501
TCGA-E9-A1NF-01,TCGA-E9-A1NF,CD274,29126,19.1937
TCGA-E9-A1NF-01,TCGA-E9-A1NF,CXCL9,4283,573.955
TCGA-E9-A1NF-01,TCGA-E9-A1NF,EGFR,1956,328.151
TCGA-E9-A1NF-01,TCGA-E9-A1NF,EPCAM,4072,5771.12
TCGA-E9-A1NF-01,TCGA-E9-A1NF,ERBB2,2064,4387.32
TCGA-E9-A1NF-01,TCGA-E9-A1NF,ESR1,2099,18105.9
TCGA-E9-A1NG-01,TCGA-E9-A1NG,FOXA1,3169,4973.51
TCGA-E9-A1NG-01,TCGA-E9-A1NG,FOXC1,2296,239.647
TCGA-E9-A1NG-01,TCGA-E9-A1NG,GATA3,2625,7141.6
TCGA-E9-A1NG-01,TCGA-E9-A1NG,IFNG,3458,0.9135
TCGA-E9-A1NG-01,TCGA-E9-A1NG,KRT5,3852,2758.53
TCGA-E9-A1NG-01,TCGA-E9-A1NG,KRT14,3861,306.943
TCGA-E9-A1NG-01,TCGA-E9-A1NG,KRT17,3872,5929.05
TCGA-E9-A1NG-01,TCGA-E9-A1NG,AR,367,409.257
TCGA-E9-A1NG-01,TCGA-E9-A1NG,MKI67,4288,886.723
TCGA-E9-A1NG-01,TCGA-E9-A1NG,MUC1,4582,10356.6
TCGA-E9-A1NG-01,TCGA-E9-A1NG,PGR,5241,1387.81
TCGA-E9-A1NG-01,TCGA-E9-A1NG,VIM,7431,56743
TCGA-E9-A1NG-01,TCGA-E9-A1NG,CD8A,925,56.3337
TCGA-E9-A1NG-01,TCGA-E9-A1NG,CD274,29126,52.9842
TCGA-E9-A1NG-01,TCGA-E9-A1NG,CXCL9,4283,395.859
TCGA-E9-A1NG-01,TCGA-E9-A1NG,EGFR,1956,284.105
TCGA-E9-A1NG-01,TCGA-E9-A1NG,EPCAM,4072,3093.48
TCGA-E9-A1NG-01,TCGA-E9-A1NG,ERBB2,2064,4850.18
TCGA-E9-A1NG-01,TCGA-E9-A1NG,ESR1,2099,2760.35
TCGA-E9-A1NH-01,TCGA-E9-A1NH,FOXA1,3169,9670.39
TCGA-E9-A1NH-01,TCGA-E9-A1NH,FOXC1,2296,112.701
TCGA-E9-A1NH-01,TCGA-E9-A1NH,GATA3,2625,14320.2
TCGA-E9-A1NH-01,TCGA-E9-A1NH,IFNG,3458,2.2361
TCGA-E9-A1NH-01,TCGA-E9-A1NH,KRT5,3852,1097.05
TCGA-E9-A1NH-01,TCGA-E9-A1NH,KRT14,3861,902.505
TCGA-E9-A1NH-01,TCGA-E9-A1NH,KRT17,3872,1311.72
TCGA-E9-A1NH-01,TCGA-E9-A1NH,AR,367,639.535
TCGA-E9-A1NH-01,TCGA-E9-A1NH,MKI67,4288,508.497
TCGA-E9-A1NH-01,TCGA-E9-A1NH,MUC1,4582,17969.6
TCGA-E9-A1NH-01,TCGA-E9-A1NH,PGR,5241,496.382
TCGA-E9-A1NH-01,TCGA-E9-A1NH,VIM,7431,27849
TCGA-E9-A1NH-01,TCGA-E9-A1NH,CD8A,925,148.032
TCGA-E9-A1NH-01,TCGA-E9-A1NH,CD274,29126,32.2004
TCGA-E9-A1NH-01,TCGA-E9-A1NH,CXCL9,4283,434.705
TCGA-E9-A1NH-01,TCGA-E9-A1NH,EGFR,1956,208.399
TCGA-E9-A1NH-01,TCGA-E9-A1NH,EPCAM,4072,5309.93
TCGA-E9-A1NH-01,TCGA-E9-A1NH,ERBB2,2064,8130.14
TCGA-E9-A1NH-01,TCGA-E9-A1NH,ESR1,2099,17636
TCGA-E9-A1NI-01,TCGA-E9-A1NI,FOXA1,3169,7373.31
TCGA-E9-A1NI-01,TCGA-E9-A1NI,FOXC1,2296,54.7445
TCGA-E9-A1NI-01,TCGA-E9-A1NI,GATA3,2625,16116.3
TCGA-E9-A1NI-01,TCGA-E9-A1NI,IFNG,3458,0
TCGA-E9-A1NI-01,TCGA-E9-A1NI,KRT5,3852,5.7351
TCGA-E9-A1NI-01,TCGA-E9-A1NI,KRT14,3861,9.9062
TCGA-E9-A1NI-01,TCGA-E9-A1NI,KRT17,3872,7.8206
TCGA-E9-A1NI-01,TCGA-E9-A1NI,AR,367,382.69
TCGA-E9-A1NI-01,TCGA-E9-A1NI,MKI67,4288,1831.6
TCGA-E9-A1NI-01,TCGA-E9-A1NI,MUC1,4582,15453.1
TCGA-E9-A1NI-01,TCGA-E9-A1NI,PGR,5241,1005.81
TCGA-E9-A1NI-01,TCGA-E9-A1NI,VIM,7431,22040
TCGA-E9-A1NI-01,TCGA-E9-A1NI,CD8A,925,39.1032
TCGA-E9-A1NI-01,TCGA-E9-A1NI,CD274,29126,11.9917
TCGA-E9-A1NI-01,TCGA-E9-A1NI,CXCL9,4283,181.439
TCGA-E9-A1NI-01,TCGA-E9-A1NI,EGFR,1956,81.8561
TCGA-E9-A1NI-01,TCGA-E9-A1NI,EPCAM,4072,3508.86
TCGA-E9-A1NI-01,TCGA-E9-A1NI,ERBB2,2064,6689.26
TCGA-E9-A1NI-01,TCGA-E9-A1NI,ESR1,2099,19910.8
TCGA-E9-A1QZ-01,TCGA-E9-A1QZ,FOXA1,3169,4002.76
TCGA-E9-A1QZ-01,TCGA-E9-A1QZ,FOXC1,2296,188.973
TCGA-E9-A1QZ-01,TCGA-E9-A1QZ,GATA3,2625,10782.7
TCGA-E9-A1QZ-01,TCGA-E9-A1QZ,IFNG,3458,10.6335
TCGA-E9-A1QZ-01,TCGA-E9-A1QZ,KRT5,3852,4399.24
TCGA-E9-A1QZ-01,TCGA-E9-A1QZ,KRT14,3861,2934.85
TCGA-E9-A1QZ-01,TCGA-E9-A1QZ,KRT17,3872,1492.34
TCGA-E9-A1QZ-01,TCGA-E9-A1QZ,AR,367,248.217
TCGA-E9-A1QZ-01,TCGA-E9-A1QZ,MKI67,4288,1391.78
TCGA-E9-A1QZ-01,TCGA-E9-A1QZ,MUC1,4582,5949.3
TCGA-E9-A1QZ-01,TCGA-E9-A1QZ,PGR,5241,2158.71
TCGA-E9-A1QZ-01,TCGA-E9-A1QZ,VIM,7431,29437.2
TCGA-E9-A1QZ-01,TCGA-E9-A1QZ,CD8A,925,658.366
TCGA-E9-A1QZ-01,TCGA-E9-A1QZ,CD274,29126,28.8624
TCGA-E9-A1QZ-01,TCGA-E9-A1QZ,CXCL9,4283,3589.27
TCGA-E9-A1QZ-01,TCGA-E9-A1QZ,EGFR,1956,319.309
TCGA-E9-A1QZ-01,TCGA-E9-A1QZ,EPCAM,4072,2586.07
TCGA-E9-A1QZ-01,TCGA-E9-A1QZ,ERBB2,2064,7246.28
TCGA-E9-A1QZ-01,TCGA-E9-A1QZ,ESR1,2099,10192.7
TCGA-E9-A1R0-01,TCGA-E9-A1R0,FOXA1,3169,10302.8
TCGA-E9-A1R0-01,TCGA-E9-A1R0,FOXC1,2296,126.996
TCGA-E9-A1R0-01,TCGA-E9-A1R0,GATA3,2625,19694.7
TCGA-E9-A1R0-01,TCGA-E9-A1R0,IFNG,3458,3.5195
TCGA-E9-A1R0-01,TCGA-E9-A1R0,KRT5,3852,1046.18
TCGA-E9-A1R0-01,TCGA-E9-A1R0,KRT14,3861,1145.9
TCGA-E9-A1R0-01,TCGA-E9-A1R0,KRT17,3872,980.773
TCGA-E9-A1R0-01,TCGA-E9-A1R0,AR,367,845.272
TCGA-E9-A1R0-01,TCGA-E9-A1R0,MKI67,4288,1467.93
TCGA-E9-A1R0-01,TCGA-E9-A1R0,MUC1,4582,4778.92
TCGA-E9-A1R0-01,TCGA-E9-A1R0,PGR,5241,15855.3
TCGA-E9-A1R0-01,TCGA-E9-A1R0,VIM,7431,118528
TCGA-E9-A1R0-01,TCGA-E9-A1R0,CD8A,925,231.995
TCGA-E9-A1R0-01,TCGA-E9-A1R0,CD274,29126,26.3964
TCGA-E9-A1R0-01,TCGA-E9-A1R0,CXCL9,4283,399.172
TCGA-E9-A1R0-01,TCGA-E9-A1R0,EGFR,1956,182.135
TCGA-E9-A1R0-01,TCGA-E9-A1R0,EPCAM,4072,2067.72
TCGA-E9-A1R0-01,TCGA-E9-A1R0,ERBB2,2064,8451.84
TCGA-E9-A1R0-01,TCGA-E9-A1R0,ESR1,2099,8644.24
TCGA-E9-A1R2-01,TCGA-E9-A1R2,FOXA1,3169,5581.42
TCGA-E9-A1R2-01,TCGA-E9-A1R2,FOXC1,2296,249.77
TCGA-E9-A1R2-01,TCGA-E9-A1R2,GATA3,2625,18874.9
TCGA-E9-A1R2-01,TCGA-E9-A1R2,IFNG,3458,2.7599
TCGA-E9-A1R2-01,TCGA-E9-A1R2,KRT5,3852,436.522
TCGA-E9-A1R2-01,TCGA-E9-A1R2,KRT14,3861,589.236
TCGA-E9-A1R2-01,TCGA-E9-A1R2,KRT17,3872,787.489
TCGA-E9-A1R2-01,TCGA-E9-A1R2,AR,367,42.3183
TCGA-E9-A1R2-01,TCGA-E9-A1R2,MKI67,4288,860.626
TCGA-E9-A1R2-01,TCGA-E9-A1R2,MUC1,4582,2295.77
TCGA-E9-A1R2-01,TCGA-E9-A1R2,PGR,5241,35.8786
TCGA-E9-A1R2-01,TCGA-E9-A1R2,VIM,7431,11450.3
TCGA-E9-A1R2-01,TCGA-E9-A1R2,CD8A,925,290.248
TCGA-E9-A1R2-01,TCGA-E9-A1R2,CD274,29126,16.0994
TCGA-E9-A1R2-01,TCGA-E9-A1R2,CXCL9,4283,1977.46
TCGA-E9-A1R2-01,TCGA-E9-A1R2,EGFR,1956,126.03
TCGA-E9-A1R2-01,TCGA-E9-A1R2,EPCAM,4072,3213.89
TCGA-E9-A1R2-01,TCGA-E9-A1R2,ERBB2,2064,12293
TCGA-E9-A1R2-01,TCGA-E9-A1R2,ESR1,2099,10254.8
TCGA-E9-A1R3-01,TCGA-E9-A1R3,FOXA1,3169,7295.59
TCGA-E9-A1R3-01,TCGA-E9-A1R3,FOXC1,2296,160.07
TCGA-E9-A1R3-01,TCGA-E9-A1R3,GATA3,2625,9703.91
TCGA-E9-A1R3-01,TCGA-E9-A1R3,IFNG,3458,2.2545
TCGA-E9-A1R3-01,TCGA-E9-A1R3,KRT5,3852,1580.91
TCGA-E9-A1R3-01,TCGA-E9-A1R3,KRT14,3861,1370.24
TCGA-E9-A1R3-01,TCGA-E9-A1R3,KRT17,3872,2119.99
TCGA-E9-A1R3-01,TCGA-E9-A1R3,AR,367,635.27
TCGA-E9-A1R3-01,TCGA-E9-A1R3,MKI67,4288,16.2826
TCGA-E9-A1R3-01,TCGA-E9-A1R3,MUC1,4582,17948.1
TCGA-E9-A1R3-01,TCGA-E9-A1R3,PGR,5241,1327.95
TCGA-E9-A1R3-01,TCGA-E9-A1R3,VIM,7431,22782.3
TCGA-E9-A1R3-01,TCGA-E9-A1R3,CD8A,925,35.8216
TCGA-E9-A1R3-01,TCGA-E9-A1R3,CD274,29126,27.3046
TCGA-E9-A1R3-01,TCGA-E9-A1R3,CXCL9,4283,1535.57
TCGA-E9-A1R3-01,TCGA-E9-A1R3,EGFR,1956,203.657
TCGA-E9-A1R3-01,TCGA-E9-A1R3,EPCAM,4072,3439.88
TCGA-E9-A1R3-01,TCGA-E9-A1R3,ERBB2,2064,4414.33
TCGA-E9-A1R3-01,TCGA-E9-A1R3,ESR1,2099,4966.68
TCGA-E9-A1R4-01,TCGA-E9-A1R4,FOXA1,3169,4849.64
TCGA-E9-A1R4-01,TCGA-E9-A1R4,FOXC1,2296,46.1
TCGA-E9-A1R4-01,TCGA-E9-A1R4,GATA3,2625,10648.3
TCGA-E9-A1R4-01,TCGA-E9-A1R4,IFNG,3458,13.5121
TCGA-E9-A1R4-01,TCGA-E9-A1R4,KRT5,3852,203.476
TCGA-E9-A1R4-01,TCGA-E9-A1R4,KRT14,3861,193.143
TCGA-E9-A1R4-01,TCGA-E9-A1R4,KRT17,3872,105.712
TCGA-E9-A1R4-01,TCGA-E9-A1R4,AR,367,185.99
TCGA-E9-A1R4-01,TCGA-E9-A1R4,MKI67,4288,2518.41
TCGA-E9-A1R4-01,TCGA-E9-A1R4,MUC1,4582,6336.36
TCGA-E9-A1R4-01,TCGA-E9-A1R4,PGR,5241,3533.46
TCGA-E9-A1R4-01,TCGA-E9-A1R4,VIM,7431,13531.6
TCGA-E9-A1R4-01,TCGA-E9-A1R4,CD8A,925,265.87
TCGA-E9-A1R4-01,TCGA-E9-A1R4,CD274,29126,93.7896
TCGA-E9-A1R4-01,TCGA-E9-A1R4,CXCL9,4283,4120.38
TCGA-E9-A1R4-01,TCGA-E9-A1R4,EGFR,1956,91.4012
TCGA-E9-A1R4-01,TCGA-E9-A1R4,EPCAM,4072,4955.75
TCGA-E9-A1R4-01,TCGA-E9-A1R4,ERBB2,2064,5016.15
TCGA-E9-A1R4-01,TCGA-E9-A1R4,ESR1,2099,9788.7
TCGA-E9-A1R5-01,TCGA-E9-A1R5,FOXA1,3169,7015.66
TCGA-E9-A1R5-01,TCGA-E9-A1R5,FOXC1,2296,52.4805
TCGA-E9-A1R5-01,TCGA-E9-A1R5,GATA3,2625,9461.58
TCGA-E9-A1R5-01,TCGA-E9-A1R5,IFNG,3458,0
TCGA-E9-A1R5-01,TCGA-E9-A1R5,KRT5,3852,6.5601
TCGA-E9-A1R5-01,TCGA-E9-A1R5,KRT14,3861,0
TCGA-E9-A1R5-01,TCGA-E9-A1R5,KRT17,3872,2.952
TCGA-E9-A1R5-01,TCGA-E9-A1R5,AR,367,464.453
TCGA-E9-A1R5-01,TCGA-E9-A1R5,MKI67,4288,790.816
TCGA-E9-A1R5-01,TCGA-E9-A1R5,MUC1,4582,11631.7
TCGA-E9-A1R5-01,TCGA-E9-A1R5,PGR,5241,7015.48
TCGA-E9-A1R5-01,TCGA-E9-A1R5,VIM,7431,16361
TCGA-E9-A1R5-01,TCGA-E9-A1R5,CD8A,925,45.5925
TCGA-E9-A1R5-01,TCGA-E9-A1R5,CD274,29126,5.2481
TCGA-E9-A1R5-01,TCGA-E9-A1R5,CXCL9,4283,289.627
TCGA-E9-A1R5-01,TCGA-E9-A1R5,EGFR,1956,102.009
TCGA-E9-A1R5-01,TCGA-E9-A1R5,EPCAM,4072,2130.05
TCGA-E9-A1R5-01,TCGA-E9-A1R5,ERBB2,2064,10705.7
TCGA-E9-A1R5-01,TCGA-E9-A1R5,ESR1,2099,15106.2
TCGA-E9-A1R6-01,TCGA-E9-A1R6,FOXA1,3169,8343.87
TCGA-E9-A1R6-01,TCGA-E9-A1R6,FOXC1,2296,25.1761
TCGA-E9-A1R6-01,TCGA-E9-A1R6,GATA3,2625,19016.7
TCGA-E9-A1R6-01,TCGA-E9-A1R6,IFNG,3458,0
TCGA-E9-A1R6-01,TCGA-E9-A1R6,KRT5,3852,18.9733
TCGA-E9-A1R6-01,TCGA-E9-A1R6,KRT14,3861,29.9194
TCGA-E9-A1R6-01,TCGA-E9-A1R6,KRT17,3872,56.555
TCGA-E9-A1R6-01,TCGA-E9-A1R6,AR,367,1029.67
TCGA-E9-A1R6-01,TCGA-E9-A1R6,MKI67,4288,1440.15
TCGA-E9-A1R6-01,TCGA-E9-A1R6,MUC1,4582,1589.38
TCGA-E9-A1R6-01,TCGA-E9-A1R6,PGR,5241,6178.65
TCGA-E9-A1R6-01,TCGA-E9-A1R6,VIM,7431,11792.6
TCGA-E9-A1R6-01,TCGA-E9-A1R6,CD8A,925,37.9466
TCGA-E9-A1R6-01,TCGA-E9-A1R6,CD274,29126,13.5002
TCGA-E9-A1R6-01,TCGA-E9-A1R6,CXCL9,4283,248.842
