sampleId,patientId,gene,entrezGeneId,gisticValue
TCGA-C8-A138-01,TCGA-C8-A138,CHEK2,11200,-1
TCGA-C8-A1HE-01,TCGA-C8-A1HE,FANCA,2175,-1
TCGA-C8-A1HE-01,TCGA-C8-A1HE,ATM,472,-1
TCGA-C8-A1HE-01,TCGA-C8-A1HE,MRE11,4361,-1
TCGA-C8-A1HE-01,TCGA-C8-A1HE,NBN,4683,0
TCGA-C8-A1HE-01,TCGA-C8-A1HE,PALB2,79728,0
TCGA-C8-A1HE-01,TCGA-C8-A1HE,BARD1,580,0
TCGA-C8-A1HE-01,TCGA-C8-A1HE,BRCA1,672,0
TCGA-C8-A1HE-01,TCGA-C8-A1HE,BRCA2,675,0
TCGA-C8-A1HE-01,TCGA-C8-A1HE,BRIP1,83990,0
TCGA-C8-A1HE-01,TCGA-C8-A1HE,RAD50,10111,0
TCGA-C8-A1HE-01,TCGA-C8-A1HE,RAD51,5888,0
TCGA-C8-A1HE-01,TCGA-C8-A1HE,RAD51B,5890,0
TCGA-C8-A1HE-01,TCGA-C8-A1HE,RAD51C,5889,0
TCGA-C8-A1HE-01,TCGA-C8-A1HE,RAD51D,5892,0
TCGA-C8-A1HE-01,TCGA-C8-A1HE,CHEK2,11200,0
TCGA-C8-A1HF-01,TCGA-C8-A1HF,FANCA,2175,-1
TCGA-C8-A1HF-01,TCGA-C8-A1HF,ATM,472,-1
TCGA-C8-A1HF-01,TCGA-C8-A1HF,MRE11,4361,-1
TCGA-C8-A1HF-01,TCGA-C8-A1HF,NBN,4683,0
TCGA-C8-A1HF-01,TCGA-C8-A1HF,PALB2,79728,0
TCGA-C8-A1HF-01,TCGA-C8-A1HF,BARD1,580,-1
TCGA-C8-A1HF-01,TCGA-C8-A1HF,BRCA1,672,-1
TCGA-C8-A1HF-01,TCGA-C8-A1HF,BRCA2,675,-1
TCGA-C8-A1HF-01,TCGA-C8-A1HF,BRIP1,83990,1
TCGA-C8-A1HF-01,TCGA-C8-A1HF,RAD50,10111,-1
TCGA-C8-A1HF-01,TCGA-C8-A1HF,RAD51,5888,-1
TCGA-C8-A1HF-01,TCGA-C8-A1HF,RAD51B,5890,-1
TCGA-C8-A1HF-01,TCGA-C8-A1HF,RAD51C,5889,1
TCGA-C8-A1HF-01,TCGA-C8-A1HF,RAD51D,5892,-1
TCGA-C8-A1HF-01,TCGA-C8-A1HF,CHEK2,11200,0
TCGA-C8-A1HG-01,TCGA-C8-A1HG,FANCA,2175,-1
TCGA-C8-A1HG-01,TCGA-C8-A1HG,ATM,472,-1
TCGA-C8-A1HG-01,TCGA-C8-A1HG,MRE11,4361,-1
TCGA-C8-A1HG-01,TCGA-C8-A1HG,NBN,4683,2
TCGA-C8-A1HG-01,TCGA-C8-A1HG,PALB2,79728,1
TCGA-C8-A1HG-01,TCGA-C8-A1HG,BARD1,580,-1
TCGA-C8-A1HG-01,TCGA-C8-A1HG,BRCA1,672,1
TCGA-C8-A1HG-01,TCGA-C8-A1HG,BRCA2,675,1
TCGA-C8-A1HG-01,TCGA-C8-A1HG,BRIP1,83990,1
TCGA-C8-A1HG-01,TCGA-C8-A1HG,RAD50,10111,1
TCGA-C8-A1HG-01,TCGA-C8-A1HG,RAD51,5888,0
TCGA-C8-A1HG-01,TCGA-C8-A1HG,RAD51B,5890,-1
TCGA-C8-A1HG-01,TCGA-C8-A1HG,RAD51C,5889,1
TCGA-C8-A1HG-01,TCGA-C8-A1HG,RAD51D,5892,1
TCGA-C8-A1HG-01,TCGA-C8-A1HG,CHEK2,11200,1
TCGA-C8-A1HI-01,TCGA-C8-A1HI,FANCA,2175,-1
TCGA-C8-A1HI-01,TCGA-C8-A1HI,ATM,472,-1
TCGA-C8-A1HI-01,TCGA-C8-A1HI,MRE11,4361,-1
TCGA-C8-A1HI-01,TCGA-C8-A1HI,NBN,4683,1
TCGA-C8-A1HI-01,TCGA-C8-A1HI,PALB2,79728,1
TCGA-C8-A1HI-01,TCGA-C8-A1HI,BARD1,580,0
TCGA-C8-A1HI-01,TCGA-C8-A1HI,BRCA1,672,-1
TCGA-C8-A1HI-01,TCGA-C8-A1HI,BRCA2,675,-1
TCGA-C8-A1HI-01,TCGA-C8-A1HI,BRIP1,83990,1
TCGA-C8-A1HI-01,TCGA-C8-A1HI,RAD50,10111,1
TCGA-C8-A1HI-01,TCGA-C8-A1HI,RAD51,5888,1
TCGA-C8-A1HI-01,TCGA-C8-A1HI,RAD51B,5890,1
TCGA-C8-A1HI-01,TCGA-C8-A1HI,RAD51C,5889,1
TCGA-C8-A1HI-01,TCGA-C8-A1HI,RAD51D,5892,-1
TCGA-C8-A1HI-01,TCGA-C8-A1HI,CHEK2,11200,-1
TCGA-C8-A1HJ-01,TCGA-C8-A1HJ,FANCA,2175,0
TCGA-C8-A1HJ-01,TCGA-C8-A1HJ,ATM,472,-1
TCGA-C8-A1HJ-01,TCGA-C8-A1HJ,MRE11,4361,0
TCGA-C8-A1HJ-01,TCGA-C8-A1HJ,NBN,4683,1
TCGA-C8-A1HJ-01,TCGA-C8-A1HJ,PALB2,79728,0
TCGA-C8-A1HJ-01,TCGA-C8-A1HJ,BARD1,580,0
TCGA-C8-A1HJ-01,TCGA-C8-A1HJ,BRCA1,672,-1
TCGA-C8-A1HJ-01,TCGA-C8-A1HJ,BRCA2,675,0
TCGA-C8-A1HJ-01,TCGA-C8-A1HJ,BRIP1,83990,0
TCGA-C8-A1HJ-01,TCGA-C8-A1HJ,RAD50,10111,-1
TCGA-C8-A1HJ-01,TCGA-C8-A1HJ,RAD51,5888,-1
TCGA-C8-A1HJ-01,TCGA-C8-A1HJ,RAD51B,5890,0
TCGA-C8-A1HJ-01,TCGA-C8-A1HJ,RAD51C,5889,0
TCGA-C8-A1HJ-01,TCGA-C8-A1HJ,RAD51D,5892,-1
TCGA-C8-A1HJ-01,TCGA-C8-A1HJ,CHEK2,11200,0
TCGA-C8-A1HK-01,TCGA-C8-A1HK,FANCA,2175,1
TCGA-C8-A1HK-01,TCGA-C8-A1HK,ATM,472,-1
TCGA-C8-A1HK-01,TCGA-C8-A1HK,MRE11,4361,-1
TCGA-C8-A1HK-01,TCGA-C8-A1HK,NBN,4683,1
TCGA-C8-A1HK-01,TCGA-C8-A1HK,PALB2,79728,1
TCGA-C8-A1HK-01,TCGA-C8-A1HK,BARD1,580,-1
TCGA-C8-A1HK-01,TCGA-C8-A1HK,BRCA1,672,-1
TCGA-C8-A1HK-01,TCGA-C8-A1HK,BRCA2,675,-1
TCGA-C8-A1HK-01,TCGA-C8-A1HK,BRIP1,83990,1
TCGA-C8-A1HK-01,TCGA-C8-A1HK,RAD50,10111,0
TCGA-C8-A1HK-01,TCGA-C8-A1HK,RAD51,5888,-1
TCGA-C8-A1HK-01,TCGA-C8-A1HK,RAD51B,5890,-1
TCGA-C8-A1HK-01,TCGA-C8-A1HK,RAD51C,5889,1
TCGA-C8-A1HK-01,TCGA-C8-A1HK,RAD51D,5892,1
TCGA-C8-A1HK-01,TCGA-C8-A1HK,CHEK2,11200,-1
TCGA-C8-A1HL-01,TCGA-C8-A1HL,FANCA,2175,0
TCGA-C8-A1HL-01,TCGA-C8-A1HL,ATM,472,-1
TCGA-C8-A1HL-01,TCGA-C8-A1HL,MRE11,4361,-1
TCGA-C8-A1HL-01,TCGA-C8-A1HL,NBN,4683,-1
TCGA-C8-A1HL-01,TCGA-C8-A1HL,PALB2,79728,0
TCGA-C8-A1HL-01,TCGA-C8-A1HL,BARD1,580,0
TCGA-C8-A1HL-01,TCGA-C8-A1HL,BRCA1,672,-1
TCGA-C8-A1HL-01,TCGA-C8-A1HL,BRCA2,675,0
TCGA-C8-A1HL-01,TCGA-C8-A1HL,BRIP1,83990,2
TCGA-C8-A1HL-01,TCGA-C8-A1HL,RAD50,10111,0
TCGA-C8-A1HL-01,TCGA-C8-A1HL,RAD51,5888,0
TCGA-C8-A1HL-01,TCGA-C8-A1HL,RAD51B,5890,0
TCGA-C8-A1HL-01,TCGA-C8-A1HL,RAD51C,5889,2
TCGA-C8-A1HL-01,TCGA-C8-A1HL,RAD51D,5892,0
TCGA-C8-A1HL-01,TCGA-C8-A1HL,CHEK2,11200,-1
TCGA-C8-A1HM-01,TCGA-C8-A1HM,FANCA,2175,-1
TCGA-C8-A1HM-01,TCGA-C8-A1HM,ATM,472,0
TCGA-C8-A1HM-01,TCGA-C8-A1HM,MRE11,4361,0
TCGA-C8-A1HM-01,TCGA-C8-A1HM,NBN,4683,1
TCGA-C8-A1HM-01,TCGA-C8-A1HM,PALB2,79728,1
TCGA-C8-A1HM-01,TCGA-C8-A1HM,BARD1,580,1
TCGA-C8-A1HM-01,TCGA-C8-A1HM,BRCA1,672,1
TCGA-C8-A1HM-01,TCGA-C8-A1HM,BRCA2,675,-1
TCGA-C8-A1HM-01,TCGA-C8-A1HM,BRIP1,83990,2
TCGA-C8-A1HM-01,TCGA-C8-A1HM,RAD50,10111,-1
TCGA-C8-A1HM-01,TCGA-C8-A1HM,RAD51,5888,-1
TCGA-C8-A1HM-01,TCGA-C8-A1HM,RAD51B,5890,-1
TCGA-C8-A1HM-01,TCGA-C8-A1HM,RAD51C,5889,2
TCGA-C8-A1HM-01,TCGA-C8-A1HM,RAD51D,5892,1
TCGA-C8-A1HM-01,TCGA-C8-A1HM,CHEK2,11200,-1
TCGA-C8-A1HN-01,TCGA-C8-A1HN,FANCA,2175,-1
TCGA-C8-A1HN-01,TCGA-C8-A1HN,ATM,472,0
TCGA-C8-A1HN-01,TCGA-C8-A1HN,MRE11,4361,0
TCGA-C8-A1HN-01,TCGA-C8-A1HN,NBN,4683,1
TCGA-C8-A1HN-01,TCGA-C8-A1HN,PALB2,79728,1
TCGA-C8-A1HN-01,TCGA-C8-A1HN,BARD1,580,0
TCGA-C8-A1HN-01,TCGA-C8-A1HN,BRCA1,672,0
TCGA-C8-A1HN-01,TCGA-C8-A1HN,BRCA2,675,-1
TCGA-C8-A1HN-01,TCGA-C8-A1HN,BRIP1,83990,1
TCGA-C8-A1HN-01,TCGA-C8-A1HN,RAD50,10111,0
TCGA-C8-A1HN-01,TCGA-C8-A1HN,RAD51,5888,-1
TCGA-C8-A1HN-01,TCGA-C8-A1HN,RAD51B,5890,-1
TCGA-C8-A1HN-01,TCGA-C8-A1HN,RAD51C,5889,1
TCGA-C8-A1HN-01,TCGA-C8-A1HN,RAD51D,5892,1
TCGA-C8-A1HN-01,TCGA-C8-A1HN,CHEK2,11200,-1
TCGA-C8-A1HO-01,TCGA-C8-A1HO,FANCA,2175,0
TCGA-C8-A1HO-01,TCGA-C8-A1HO,ATM,472,-1
TCGA-C8-A1HO-01,TCGA-C8-A1HO,MRE11,4361,-1
TCGA-C8-A1HO-01,TCGA-C8-A1HO,NBN,4683,1
TCGA-C8-A1HO-01,TCGA-C8-A1HO,PALB2,79728,0
TCGA-C8-A1HO-01,TCGA-C8-A1HO,BARD1,580,0
TCGA-C8-A1HO-01,TCGA-C8-A1HO,BRCA1,672,-1
TCGA-C8-A1HO-01,TCGA-C8-A1HO,BRCA2,675,-1
TCGA-C8-A1HO-01,TCGA-C8-A1HO,BRIP1,83990,1
TCGA-C8-A1HO-01,TCGA-C8-A1HO,RAD50,10111,0
TCGA-C8-A1HO-01,TCGA-C8-A1HO,RAD51,5888,0
TCGA-C8-A1HO-01,TCGA-C8-A1HO,RAD51B,5890,0
TCGA-C8-A1HO-01,TCGA-C8-A1HO,RAD51C,5889,1
TCGA-C8-A1HO-01,TCGA-C8-A1HO,RAD51D,5892,-1
TCGA-C8-A1HO-01,TCGA-C8-A1HO,CHEK2,11200,0
TCGA-C8-A26V-01,TCGA-C8-A26V,FANCA,2175,-1
TCGA-C8-A26V-01,TCGA-C8-A26V,ATM,472,0
TCGA-C8-A26V-01,TCGA-C8-A26V,MRE11,4361,0
TCGA-C8-A26V-01,TCGA-C8-A26V,NBN,4683,0
TCGA-C8-A26V-01,TCGA-C8-A26V,PALB2,79728,0
TCGA-C8-A26V-01,TCGA-C8-A26V,BARD1,580,0
TCGA-C8-A26V-01,TCGA-C8-A26V,BRCA1,672,-1
TCGA-C8-A26V-01,TCGA-C8-A26V,BRCA2,675,-1
TCGA-C8-A26V-01,TCGA-C8-A26V,BRIP1,83990,0
TCGA-C8-A26V-01,TCGA-C8-A26V,RAD50,10111,0
TCGA-C8-A26V-01,TCGA-C8-A26V,RAD51,5888,0
TCGA-C8-A26V-01,TCGA-C8-A26V,RAD51B,5890,-1
TCGA-C8-A26V-01,TCGA-C8-A26V,RAD51C,5889,0
TCGA-C8-A26V-01,TCGA-C8-A26V,RAD51D,5892,-1
TCGA-C8-A26V-01,TCGA-C8-A26V,CHEK2,11200,0
TCGA-C8-A26W-01,TCGA-C8-A26W,FANCA,2175,-1
TCGA-C8-A26W-01,TCGA-C8-A26W,ATM,472,-1
TCGA-C8-A26W-01,TCGA-C8-A26W,MRE11,4361,-1
TCGA-C8-A26W-01,TCGA-C8-A26W,NBN,4683,1
TCGA-C8-A26W-01,TCGA-C8-A26W,PALB2,79728,1
TCGA-C8-A26W-01,TCGA-C8-A26W,BARD1,580,-1
TCGA-C8-A26W-01,TCGA-C8-A26W,BRCA1,672,-1
TCGA-C8-A26W-01,TCGA-C8-A26W,BRCA2,675,0
TCGA-C8-A26W-01,TCGA-C8-A26W,BRIP1,83990,-1
TCGA-C8-A26W-01,TCGA-C8-A26W,RAD50,10111,-1
TCGA-C8-A26W-01,TCGA-C8-A26W,RAD51,5888,0
TCGA-C8-A26W-01,TCGA-C8-A26W,RAD51B,5890,0
TCGA-C8-A26W-01,TCGA-C8-A26W,RAD51C,5889,-1
TCGA-C8-A26W-01,TCGA-C8-A26W,RAD51D,5892,2
TCGA-C8-A26W-01,TCGA-C8-A26W,CHEK2,11200,0
TCGA-C8-A26X-01,TCGA-C8-A26X,FANCA,2175,-1
TCGA-C8-A26X-01,TCGA-C8-A26X,ATM,472,-1
TCGA-C8-A26X-01,TCGA-C8-A26X,MRE11,4361,0
TCGA-C8-A26X-01,TCGA-C8-A26X,NBN,4683,1
TCGA-C8-A26X-01,TCGA-C8-A26X,PALB2,79728,1
TCGA-C8-A26X-01,TCGA-C8-A26X,BARD1,580,0
TCGA-C8-A26X-01,TCGA-C8-A26X,BRCA1,672,-1
TCGA-C8-A26X-01,TCGA-C8-A26X,BRCA2,675,-1
TCGA-C8-A26X-01,TCGA-C8-A26X,BRIP1,83990,2
TCGA-C8-A26X-01,TCGA-C8-A26X,RAD50,10111,-1
TCGA-C8-A26X-01,TCGA-C8-A26X,RAD51,5888,1
TCGA-C8-A26X-01,TCGA-C8-A26X,RAD51B,5890,1
TCGA-C8-A26X-01,TCGA-C8-A26X,RAD51C,5889,2
TCGA-C8-A26X-01,TCGA-C8-A26X,RAD51D,5892,1
TCGA-C8-A26X-01,TCGA-C8-A26X,CHEK2,11200,0
TCGA-C8-A26Y-01,TCGA-C8-A26Y,FANCA,2175,-1
TCGA-C8-A26Y-01,TCGA-C8-A26Y,ATM,472,-1
TCGA-C8-A26Y-01,TCGA-C8-A26Y,MRE11,4361,-1
TCGA-C8-A26Y-01,TCGA-C8-A26Y,NBN,4683,0
TCGA-C8-A26Y-01,TCGA-C8-A26Y,PALB2,79728,1
TCGA-C8-A26Y-01,TCGA-C8-A26Y,BARD1,580,1
TCGA-C8-A26Y-01,TCGA-C8-A26Y,BRCA1,672,0
TCGA-C8-A26Y-01,TCGA-C8-A26Y,BRCA2,675,-1
TCGA-C8-A26Y-01,TCGA-C8-A26Y,BRIP1,83990,0
TCGA-C8-A26Y-01,TCGA-C8-A26Y,RAD50,10111,-1
TCGA-C8-A26Y-01,TCGA-C8-A26Y,RAD51,5888,-1
TCGA-C8-A26Y-01,TCGA-C8-A26Y,RAD51B,5890,-1
TCGA-C8-A26Y-01,TCGA-C8-A26Y,RAD51C,5889,0
TCGA-C8-A26Y-01,TCGA-C8-A26Y,RAD51D,5892,0
TCGA-C8-A26Y-01,TCGA-C8-A26Y,CHEK2,11200,0
TCGA-C8-A26Z-01,TCGA-C8-A26Z,FANCA,2175,0
TCGA-C8-A26Z-01,TCGA-C8-A26Z,ATM,472,-1
TCGA-C8-A26Z-01,TCGA-C8-A26Z,MRE11,4361,-1
TCGA-C8-A26Z-01,TCGA-C8-A26Z,NBN,4683,1
TCGA-C8-A26Z-01,TCGA-C8-A26Z,PALB2,79728,1
TCGA-C8-A26Z-01,TCGA-C8-A26Z,BARD1,580,-1
TCGA-C8-A26Z-01,TCGA-C8-A26Z,BRCA1,672,1
TCGA-C8-A26Z-01,TCGA-C8-A26Z,BRCA2,675,0
TCGA-C8-A26Z-01,TCGA-C8-A26Z,BRIP1,83990,1
TCGA-C8-A26Z-01,TCGA-C8-A26Z,RAD50,10111,0
TCGA-C8-A26Z-01,TCGA-C8-A26Z,RAD51,5888,1
TCGA-C8-A26Z-01,TCGA-C8-A26Z,RAD51B,5890,0
TCGA-C8-A26Z-01,TCGA-C8-A26Z,RAD51C,5889,1
TCGA-C8-A26Z-01,TCGA-C8-A26Z,RAD51D,5892,1
TCGA-C8-A26Z-01,TCGA-C8-A26Z,CHEK2,11200,-1
TCGA-C8-A273-01,TCGA-C8-A273,FANCA,2175,0
TCGA-C8-A273-01,TCGA-C8-A273,ATM,472,0
TCGA-C8-A273-01,TCGA-C8-A273,MRE11,4361,0
TCGA-C8-A273-01,TCGA-C8-A273,NBN,4683,1
TCGA-C8-A273-01,TCGA-C8-A273,PALB2,79728,0
TCGA-C8-A273-01,TCGA-C8-A273,BARD1,580,0
TCGA-C8-A273-01,TCGA-C8-A273,BRCA1,672,-1
TCGA-C8-A273-01,TCGA-C8-A273,BRCA2,675,0
TCGA-C8-A273-01,TCGA-C8-A273,BRIP1,83990,1
TCGA-C8-A273-01,TCGA-C8-A273,RAD50,10111,0
TCGA-C8-A273-01,TCGA-C8-A273,RAD51,5888,0
TCGA-C8-A273-01,TCGA-C8-A273,RAD51B,5890,0
TCGA-C8-A273-01,TCGA-C8-A273,RAD51C,5889,1
TCGA-C8-A273-01,TCGA-C8-A273,RAD51D,5892,-1
TCGA-C8-A273-01,TCGA-C8-A273,CHEK2,11200,0
TCGA-C8-A274-01,TCGA-C8-A274,FANCA,2175,-1
TCGA-C8-A274-01,TCGA-C8-A274,ATM,472,0
TCGA-C8-A274-01,TCGA-C8-A274,MRE11,4361,0
TCGA-C8-A274-01,TCGA-C8-A274,NBN,4683,0
TCGA-C8-A274-01,TCGA-C8-A274,PALB2,79728,1
TCGA-C8-A274-01,TCGA-C8-A274,BARD1,580,0
TCGA-C8-A274-01,TCGA-C8-A274,BRCA1,672,0
TCGA-C8-A274-01,TCGA-C8-A274,BRCA2,675,-1
TCGA-C8-A274-01,TCGA-C8-A274,BRIP1,83990,0
TCGA-C8-A274-01,TCGA-C8-A274,RAD50,10111,0
TCGA-C8-A274-01,TCGA-C8-A274,RAD51,5888,-1
TCGA-C8-A274-01,TCGA-C8-A274,RAD51B,5890,0
TCGA-C8-A274-01,TCGA-C8-A274,RAD51C,5889,0
TCGA-C8-A274-01,TCGA-C8-A274,RAD51D,5892,0
TCGA-C8-A274-01,TCGA-C8-A274,CHEK2,11200,-1
TCGA-C8-A275-01,TCGA-C8-A275,FANCA,2175,0
TCGA-C8-A275-01,TCGA-C8-A275,ATM,472,0
